12:11:10.741 WARN  Malformed command packet. Kicking. 1 warning. 
15:42:02.061 WARN  Total collision time: 3 
15:42:02.061 WARN  Total cycle time: 705 
15:42:02.061 WARN  Total player update time: 7 
15:42:02.061 WARN  Total lb+minimap processing time: 17 
15:42:02.061 WARN  Total entity physics calculation time: 9 
15:42:02.061 WARN  Total entity life+thought cycle time: 24 
15:42:02.061 WARN  Total entity selfie-taking time: 642 
15:42:02.061 WARN  Total time: 1429 
15:42:03.088 WARN  ~~ LOOPS: 8. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 283.500%! ~~ 
15:42:03.088 WARN  Total activation time: 21 
15:42:03.088 WARN  Total collision time: 5 
15:42:03.088 WARN  Total cycle time: 730 
15:42:03.089 WARN  Total player update time: 6 
15:42:03.089 WARN  Total lb+minimap processing time: 21 
15:42:03.089 WARN  Total entity physics calculation time: 8 
15:42:03.090 WARN  Total entity life+thought cycle time: 20 
15:42:03.090 WARN  Total entity selfie-taking time: 9 
15:42:03.090 WARN  Total time: 820 
15:42:06.836 WARN  ~~ LOOPS: 9. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 242.667%! ~~ 
15:42:06.836 WARN  Total activation time: 16 
15:42:06.836 WARN  Total collision time: 3 
15:42:06.836 WARN  Total cycle time: 709 
15:42:06.836 WARN  Total player update time: 2 
15:42:06.836 WARN  Total lb+minimap processing time: 9 
15:42:06.836 WARN  Total entity physics calculation time: 675 
15:42:06.836 WARN  Total entity life+thought cycle time: 15 
15:42:06.836 WARN  Total entity selfie-taking time: 9 
15:42:06.836 WARN  Total time: 1438 
15:42:08.887 WARN  ~~ LOOPS: 6. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 409.500%! ~~ 
15:42:08.887 WARN  Total activation time: 14 
15:42:08.887 WARN  Total collision time: 3 
15:42:08.887 WARN  Total cycle time: 802 
15:42:08.887 WARN  Total player update time: 13 
15:42:08.887 WARN  Total lb+minimap processing time: 14 
15:42:08.887 WARN  Total entity physics calculation time: 7 
15:42:08.887 WARN  Total entity life+thought cycle time: 13 
15:42:08.887 WARN  Total entity selfie-taking time: 5 
15:42:08.887 WARN  Total time: 871 
15:42:09.904 WARN  ~~ LOOPS: 6. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 398.000%! ~~ 
15:42:09.904 WARN  Total activation time: 13 
15:42:09.904 WARN  Total collision time: 3 
15:42:09.905 WARN  Total cycle time: 780 
15:42:09.905 WARN  Total player update time: 3 
15:42:09.905 WARN  Total lb+minimap processing time: 16 
15:42:09.906 WARN  Total entity physics calculation time: 6 
15:42:09.906 WARN  Total entity life+thought cycle time: 758 
15:42:09.906 WARN  Total entity selfie-taking time: 3 
15:42:09.906 WARN  Total time: 1582 
15:42:12.968 WARN  ~~ LOOPS: 9. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 249.667%! ~~ 
15:42:12.968 WARN  Total activation time: 19 
15:42:12.968 WARN  Total collision time: 3 
15:42:12.968 WARN  Total cycle time: 727 
15:42:12.968 WARN  Total player update time: 11 
15:42:12.968 WARN  Total lb+minimap processing time: 14 
15:42:12.968 WARN  Total entity physics calculation time: 11 
15:42:12.968 WARN  Total entity life+thought cycle time: 23 
15:42:12.969 WARN  Total entity selfie-taking time: 660 
15:42:12.969 WARN  Total time: 1468 
15:42:16.021 WARN  ~~ LOOPS: 6. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 399.000%! ~~ 
15:42:16.021 WARN  Total activation time: 12 
15:42:16.021 WARN  Total collision time: 6 
15:42:16.021 WARN  Total cycle time: 780 
15:42:16.022 WARN  Total player update time: 4 
15:42:16.022 WARN  Total lb+minimap processing time: 17 
15:42:16.022 WARN  Total entity physics calculation time: 7 
15:42:16.023 WARN  Total entity life+thought cycle time: 11 
15:42:16.023 WARN  Total entity selfie-taking time: 6 
15:42:16.023 WARN  Total time: 843 
15:42:17.803 WARN  ~~ LOOPS: 4. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 1221.750%! ~~ 
15:42:17.803 WARN  Total activation time: 7 
15:42:17.803 WARN  Total collision time: 2 
15:42:17.803 WARN  Total cycle time: 1620 
15:42:17.803 WARN  Total player update time: 4 
15:42:17.803 WARN  Total lb+minimap processing time: 13 
15:42:17.803 WARN  Total entity physics calculation time: 5 
15:42:17.803 WARN  Total entity life+thought cycle time: 683 
15:42:17.803 WARN  Total entity selfie-taking time: 3 
15:42:17.803 WARN  Total time: 2337 
15:42:18.815 WARN  ~~ LOOPS: 2. ENTITY #: 366//141. VIEW #: 1. BACKLOGGED :: 1401.000%! ~~ 
15:42:18.815 WARN  Total activation time: 3 
15:42:18.815 WARN  Total collision time: 1 
15:42:18.815 WARN  Total cycle time: 930 
15:42:18.815 WARN  Total player update time: 1 
15:42:18.815 WARN  Total lb+minimap processing time: 11 
15:42:18.816 WARN  Total entity physics calculation time: 0 
15:42:18.816 WARN  Total entity life+thought cycle time: 5 
15:42:18.816 WARN  Total entity selfie-taking time: 1 
15:42:18.816 WARN  Total time: 952 
15:42:19.844 WARN  ~~ LOOPS: 6. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 422.000%! ~~ 
15:42:19.844 WARN  Total activation time: 10 
15:42:19.845 WARN  Total collision time: 794 
15:42:19.845 WARN  Total cycle time: 40 
15:42:19.845 WARN  Total player update time: 6 
15:42:19.845 WARN  Total lb+minimap processing time: 18 
15:42:19.845 WARN  Total entity physics calculation time: 6 
15:42:19.845 WARN  Total entity life+thought cycle time: 10 
15:42:19.845 WARN  Total entity selfie-taking time: 6 
15:42:19.845 WARN  Total time: 890 
15:42:22.955 WARN  ~~ LOOPS: 5. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 511.200%! ~~ 
15:42:22.955 WARN  Total activation time: 12 
15:42:22.955 WARN  Total collision time: 2 
15:42:22.955 WARN  Total cycle time: 837 
15:42:22.955 WARN  Total player update time: 5 
15:42:22.955 WARN  Total lb+minimap processing time: 20 
15:42:22.955 WARN  Total entity physics calculation time: 3 
15:42:22.955 WARN  Total entity life+thought cycle time: 814 
15:42:22.955 WARN  Total entity selfie-taking time: 8 
15:42:22.955 WARN  Total time: 1701 
15:42:23.978 WARN  ~~ LOOPS: 7. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 348.000%! ~~ 
15:42:23.979 WARN  Total activation time: 15 
15:42:23.979 WARN  Total collision time: 5 
15:42:23.979 WARN  Total cycle time: 792 
15:42:23.979 WARN  Total player update time: 4 
15:42:23.979 WARN  Total lb+minimap processing time: 15 
15:42:23.979 WARN  Total entity physics calculation time: 5 
15:42:23.979 WARN  Total entity life+thought cycle time: 36 
15:42:23.979 WARN  Total entity selfie-taking time: 738 
15:42:23.979 WARN  Total time: 1610 
15:42:26.001 WARN  ~~ LOOPS: 10. ENTITY #: 367//147. VIEW #: 1. BACKLOGGED :: 203.400%! ~~ 
15:42:26.001 WARN  Total activation time: 17 
15:42:26.001 WARN  Total collision time: 2 
15:42:26.001 WARN  Total cycle time: 659 
15:42:26.001 WARN  Total player update time: 3 
15:42:26.001 WARN  Total lb+minimap processing time: 10 
15:42:26.001 WARN  Total entity physics calculation time: 622 
15:42:26.001 WARN  Total entity life+thought cycle time: 21 
15:42:26.001 WARN  Total entity selfie-taking time: 1 
15:42:26.001 WARN  Total time: 1335 
15:42:27.023 WARN  ~~ LOOPS: 8. ENTITY #: 367//145. VIEW #: 1. BACKLOGGED :: 273.750%! ~~ 
15:42:27.023 WARN  Total activation time: 16 
15:42:27.023 WARN  Total collision time: 2 
15:42:27.023 WARN  Total cycle time: 711 
15:42:27.023 WARN  Total player update time: 7 
15:42:27.023 WARN  Total lb+minimap processing time: 13 
15:42:27.023 WARN  Total entity physics calculation time: 2 
15:42:27.023 WARN  Total entity life+thought cycle time: 673 
15:42:27.023 WARN  Total entity selfie-taking time: 5 
15:42:27.023 WARN  Total time: 1429 
15:42:31.089 WARN  ~~ LOOPS: 11. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 171.000%! ~~ 
15:42:31.089 WARN  Total activation time: 21 
15:42:31.089 WARN  Total collision time: 9 
15:42:31.089 WARN  Total cycle time: 597 
15:42:31.089 WARN  Total player update time: 9 
15:42:31.089 WARN  Total lb+minimap processing time: 21 
15:42:31.089 WARN  Total entity physics calculation time: 5 
15:42:31.089 WARN  Total entity life+thought cycle time: 543 
15:42:31.089 WARN  Total entity selfie-taking time: 8 
15:42:31.089 WARN  Total time: 1213 
15:42:37.873 WARN  ~~ LOOPS: 6. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 385.500%! ~~ 
15:42:37.874 WARN  Total activation time: 13 
15:42:37.874 WARN  Total collision time: 710 
15:42:37.874 WARN  Total cycle time: 48 
15:42:37.874 WARN  Total player update time: 6 
15:42:37.874 WARN  Total lb+minimap processing time: 15 
15:42:37.874 WARN  Total entity physics calculation time: 4 
15:42:37.874 WARN  Total entity life+thought cycle time: 22 
15:42:37.874 WARN  Total entity selfie-taking time: 4 
15:42:37.874 WARN  Total time: 822 
15:42:38.907 WARN  ~~ LOOPS: 6. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 418.500%! ~~ 
15:42:38.907 WARN  Total activation time: 13 
15:42:38.907 WARN  Total collision time: 4 
15:42:38.907 WARN  Total cycle time: 820 
15:42:38.907 WARN  Total player update time: 15 
15:42:38.907 WARN  Total lb+minimap processing time: 22 
15:42:38.907 WARN  Total entity physics calculation time: 3 
15:42:38.907 WARN  Total entity life+thought cycle time: 27 
15:42:38.907 WARN  Total entity selfie-taking time: 770 
15:42:38.907 WARN  Total time: 1674 
15:42:39.918 WARN  ~~ LOOPS: 7. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 336.429%! ~~ 
15:42:39.918 WARN  Total activation time: 14 
15:42:39.918 WARN  Total collision time: 8 
15:42:39.918 WARN  Total cycle time: 763 
15:42:39.918 WARN  Total player update time: 5 
15:42:39.919 WARN  Total lb+minimap processing time: 11 
15:42:39.919 WARN  Total entity physics calculation time: 14 
15:42:39.919 WARN  Total entity life+thought cycle time: 736 
15:42:39.919 WARN  Total entity selfie-taking time: 5 
15:42:39.919 WARN  Total time: 1556 
15:42:40.951 WARN  ~~ LOOPS: 9. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 238.667%! ~~ 
15:42:40.951 WARN  Total activation time: 17 
15:42:40.951 WARN  Total collision time: 6 
15:42:40.951 WARN  Total cycle time: 693 
15:42:40.952 WARN  Total player update time: 9 
15:42:40.952 WARN  Total lb+minimap processing time: 22 
15:42:40.952 WARN  Total entity physics calculation time: 7 
15:42:40.952 WARN  Total entity life+thought cycle time: 18 
15:42:40.952 WARN  Total entity selfie-taking time: 12 
15:42:40.952 WARN  Total time: 784 
15:42:41.967 WARN  ~~ LOOPS: 5. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 504.600%! ~~ 
15:42:41.968 WARN  Total activation time: 13 
15:42:41.968 WARN  Total collision time: 2 
15:42:41.968 WARN  Total cycle time: 826 
15:42:41.969 WARN  Total player update time: 11 
15:42:41.970 WARN  Total lb+minimap processing time: 15 
15:42:41.970 WARN  Total entity physics calculation time: 8 
15:42:41.971 WARN  Total entity life+thought cycle time: 779 
15:42:41.971 WARN  Total entity selfie-taking time: 5 
15:42:41.971 WARN  Total time: 1659 
15:42:42.983 WARN  ~~ LOOPS: 6. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 404.000%! ~~ 
15:42:42.983 WARN  Total activation time: 13 
15:42:42.983 WARN  Total collision time: 757 
15:42:42.983 WARN  Total cycle time: 38 
15:42:42.983 WARN  Total player update time: 5 
15:42:42.983 WARN  Total lb+minimap processing time: 14 
15:42:42.983 WARN  Total entity physics calculation time: 6 
15:42:42.983 WARN  Total entity life+thought cycle time: 19 
15:42:42.983 WARN  Total entity selfie-taking time: 3 
15:42:42.983 WARN  Total time: 855 
15:42:44.016 WARN  ~~ LOOPS: 7. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 339.857%! ~~ 
15:42:44.016 WARN  Total activation time: 13 
15:42:44.016 WARN  Total collision time: 8 
15:42:44.017 WARN  Total cycle time: 771 
15:42:44.017 WARN  Total player update time: 7 
15:42:44.017 WARN  Total lb+minimap processing time: 26 
15:42:44.017 WARN  Total entity physics calculation time: 712 
15:42:44.017 WARN  Total entity life+thought cycle time: 24 
15:42:44.017 WARN  Total entity selfie-taking time: 9 
15:42:44.017 WARN  Total time: 1570 
15:42:45.026 WARN  ~~ LOOPS: 8. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 276.750%! ~~ 
15:42:45.026 WARN  Total activation time: 14 
15:42:45.026 WARN  Total collision time: 677 
15:42:45.026 WARN  Total cycle time: 47 
15:42:45.026 WARN  Total player update time: 6 
15:42:45.026 WARN  Total lb+minimap processing time: 9 
15:42:45.026 WARN  Total entity physics calculation time: 6 
15:42:45.026 WARN  Total entity life+thought cycle time: 21 
15:42:45.026 WARN  Total entity selfie-taking time: 5 
15:42:45.026 WARN  Total time: 785 
15:42:46.803 WARN  ~~ LOOPS: 3. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 933.000%! ~~ 
15:42:46.803 WARN  Total activation time: 6 
15:42:46.803 WARN  Total collision time: 2 
15:42:46.803 WARN  Total cycle time: 925 
15:42:46.803 WARN  Total player update time: 2 
15:42:46.803 WARN  Total lb+minimap processing time: 13 
15:42:46.803 WARN  Total entity physics calculation time: 1 
15:42:46.803 WARN  Total entity life+thought cycle time: 916 
15:42:46.803 WARN  Total entity selfie-taking time: 1 
15:42:46.803 WARN  Total time: 1866 
15:42:47.816 WARN  ~~ LOOPS: 2. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 1399.500%! ~~ 
15:42:47.816 WARN  Total activation time: 3 
15:42:47.816 WARN  Total collision time: 1 
15:42:47.816 WARN  Total cycle time: 929 
15:42:47.816 WARN  Total player update time: 3 
15:42:47.816 WARN  Total lb+minimap processing time: 13 
15:42:47.816 WARN  Total entity physics calculation time: 2 
15:42:47.816 WARN  Total entity life+thought cycle time: 920 
15:42:47.816 WARN  Total entity selfie-taking time: 1 
15:42:47.816 WARN  Total time: 1872 
15:42:49.880 WARN  ~~ LOOPS: 10. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 211.500%! ~~ 
15:42:49.880 WARN  Total activation time: 18 
15:42:49.880 WARN  Total collision time: 2 
15:42:49.880 WARN  Total cycle time: 685 
15:42:49.880 WARN  Total player update time: 5 
15:42:49.880 WARN  Total lb+minimap processing time: 11 
15:42:49.880 WARN  Total entity physics calculation time: 9 
15:42:49.880 WARN  Total entity life+thought cycle time: 18 
15:42:49.880 WARN  Total entity selfie-taking time: 7 
15:42:49.880 WARN  Total time: 755 
15:42:56.017 WARN  ~~ LOOPS: 9. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 246.667%! ~~ 
15:42:56.018 WARN  Total activation time: 683 
15:42:56.018 WARN  Total collision time: 1 
15:42:56.018 WARN  Total cycle time: 56 
15:42:56.018 WARN  Total player update time: 10 
15:42:56.018 WARN  Total lb+minimap processing time: 18 
15:42:56.018 WARN  Total entity physics calculation time: 5 
15:42:56.018 WARN  Total entity life+thought cycle time: 28 
15:42:56.018 WARN  Total entity selfie-taking time: 4 
15:42:56.018 WARN  Total time: 805 
15:42:57.022 WARN  ~~ LOOPS: 7. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 320.571%! ~~ 
15:42:57.022 WARN  Total activation time: 14 
15:42:57.022 WARN  Total collision time: 1 
15:42:57.022 WARN  Total cycle time: 733 
15:42:57.022 WARN  Total player update time: 5 
15:42:57.022 WARN  Total lb+minimap processing time: 14 
15:42:57.022 WARN  Total entity physics calculation time: 699 
15:42:57.022 WARN  Total entity life+thought cycle time: 16 
15:42:57.022 WARN  Total entity selfie-taking time: 7 
15:42:57.022 WARN  Total time: 1489 
15:42:59.051 WARN  ~~ LOOPS: 9. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 236.000%! ~~ 
15:42:59.784 WARN  Total activation time: 20 
15:42:59.784 WARN  Total collision time: 3 
15:42:59.784 WARN  Total cycle time: 685 
15:42:59.784 WARN  Total player update time: 8 
15:42:59.784 WARN  Total lb+minimap processing time: 11 
15:42:59.784 WARN  Total entity physics calculation time: 5 
15:42:59.784 WARN  Total entity life+thought cycle time: 651 
15:42:59.784 WARN  Total entity selfie-taking time: 6 
15:42:59.784 WARN  Total time: 1389 
15:43:00.788 WARN  ~~ LOOPS: 8. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 277.125%! ~~ 
15:43:00.789 WARN  Total activation time: 15 
15:43:00.789 WARN  Total collision time: 3 
15:43:00.789 WARN  Total cycle time: 721 
15:43:00.789 WARN  Total player update time: 6 
15:43:00.789 WARN  Total lb+minimap processing time: 17 
15:43:00.789 WARN  Total entity physics calculation time: 7 
15:43:00.789 WARN  Total entity life+thought cycle time: 693 
15:43:00.789 WARN  Total entity selfie-taking time: 6 
15:43:00.789 WARN  Total time: 1468 
15:43:01.794 WARN  ~~ LOOPS: 7. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 329.143%! ~~ 
15:43:01.794 WARN  Total activation time: 15 
15:43:01.794 WARN  Total collision time: 2 
15:43:01.794 WARN  Total cycle time: 750 
15:43:01.795 WARN  Total player update time: 7 
15:43:01.795 WARN  Total lb+minimap processing time: 21 
15:43:01.795 WARN  Total entity physics calculation time: 8 
15:43:01.795 WARN  Total entity life+thought cycle time: 16 
15:43:01.795 WARN  Total entity selfie-taking time: 710 
15:43:01.795 WARN  Total time: 1529 
15:43:02.795 WARN  ~~ LOOPS: 7. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 324.429%! ~~ 
15:43:02.795 WARN  Total activation time: 14 
15:43:02.795 WARN  Total collision time: 2 
15:43:02.795 WARN  Total cycle time: 740 
15:43:02.795 WARN  Total player update time: 6 
15:43:02.795 WARN  Total lb+minimap processing time: 16 
15:43:02.795 WARN  Total entity physics calculation time: 4 
15:43:02.795 WARN  Total entity life+thought cycle time: 701 
15:43:02.795 WARN  Total entity selfie-taking time: 11 
15:43:02.795 WARN  Total time: 1494 
15:43:03.796 WARN  ~~ LOOPS: 8. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 273.750%! ~~ 
15:43:03.796 WARN  Total activation time: 14 
15:43:03.797 WARN  Total collision time: 6 
15:43:03.797 WARN  Total cycle time: 709 
15:43:03.797 WARN  Total player update time: 8 
15:43:03.797 WARN  Total lb+minimap processing time: 15 
15:43:03.798 WARN  Total entity physics calculation time: 17 
15:43:03.798 WARN  Total entity life+thought cycle time: 15 
15:43:03.798 WARN  Total entity selfie-taking time: 9 
15:43:03.798 WARN  Total time: 793 
15:43:05.804 WARN  ~~ LOOPS: 9. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 222.333%! ~~ 
15:43:05.804 WARN  Total activation time: 15 
15:43:05.804 WARN  Total collision time: 5 
15:43:05.804 WARN  Total cycle time: 647 
15:43:05.804 WARN  Total player update time: 14 
15:43:05.804 WARN  Total lb+minimap processing time: 23 
15:43:05.804 WARN  Total entity physics calculation time: 6 
15:43:05.804 WARN  Total entity life+thought cycle time: 16 
15:43:05.804 WARN  Total entity selfie-taking time: 6 
15:43:05.804 WARN  Total time: 732 
15:43:06.805 WARN  ~~ LOOPS: 8. ENTITY #: 367//147. VIEW #: 1. BACKLOGGED :: 271.500%! ~~ 
15:43:06.805 WARN  Total activation time: 19 
15:43:06.805 WARN  Total collision time: 3 
15:43:06.805 WARN  Total cycle time: 702 
15:43:06.805 WARN  Total player update time: 6 
15:43:06.806 WARN  Total lb+minimap processing time: 13 
15:43:06.806 WARN  Total entity physics calculation time: 6 
15:43:06.806 WARN  Total entity life+thought cycle time: 15 
15:43:06.806 WARN  Total entity selfie-taking time: 10 
15:43:06.806 WARN  Total time: 774 
15:43:08.845 WARN  ~~ LOOPS: 4. ENTITY #: 366//149. VIEW #: 1. BACKLOGGED :: 648.000%! ~~ 
15:43:08.845 WARN  Total activation time: 8 
15:43:08.845 WARN  Total collision time: 825 
15:43:08.845 WARN  Total cycle time: 31 
15:43:08.845 WARN  Total player update time: 2 
15:43:08.845 WARN  Total lb+minimap processing time: 27 
15:43:08.845 WARN  Total entity physics calculation time: 6 
15:43:08.845 WARN  Total entity life+thought cycle time: 10 
15:43:08.845 WARN  Total entity selfie-taking time: 4 
15:43:08.845 WARN  Total time: 913 
15:43:10.896 WARN  ~~ LOOPS: 8. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 287.625%! ~~ 
15:43:10.896 WARN  Total activation time: 14 
15:43:10.896 WARN  Total collision time: 3 
15:43:10.897 WARN  Total cycle time: 750 
15:43:10.898 WARN  Total player update time: 4 
15:43:10.898 WARN  Total lb+minimap processing time: 22 
15:43:10.898 WARN  Total entity physics calculation time: 8 
15:43:10.898 WARN  Total entity life+thought cycle time: 20 
15:43:10.899 WARN  Total entity selfie-taking time: 2 
15:43:10.900 WARN  Total time: 823 
15:43:11.900 WARN  ~~ LOOPS: 5. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 483.600%! ~~ 
15:43:11.900 WARN  Total activation time: 11 
15:43:11.900 WARN  Total collision time: 2 
15:43:11.900 WARN  Total cycle time: 793 
15:43:11.900 WARN  Total player update time: 5 
15:43:11.900 WARN  Total lb+minimap processing time: 11 
15:43:11.900 WARN  Total entity physics calculation time: 4 
15:43:11.900 WARN  Total entity life+thought cycle time: 772 
15:43:11.900 WARN  Total entity selfie-taking time: 3 
15:43:11.900 WARN  Total time: 1601 
15:43:12.926 WARN  ~~ LOOPS: 10. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 211.800%! ~~ 
15:43:12.926 WARN  Total activation time: 19 
15:43:12.926 WARN  Total collision time: 5 
15:43:12.926 WARN  Total cycle time: 682 
15:43:12.926 WARN  Total player update time: 7 
15:43:12.926 WARN  Total lb+minimap processing time: 19 
15:43:12.926 WARN  Total entity physics calculation time: 622 
15:43:12.926 WARN  Total entity life+thought cycle time: 33 
15:43:12.926 WARN  Total entity selfie-taking time: 5 
15:43:12.926 WARN  Total time: 1392 
15:43:14.944 WARN  ~~ LOOPS: 6. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 403.000%! ~~ 
15:43:14.944 WARN  Total activation time: 755 
15:43:14.944 WARN  Total collision time: 7 
15:43:14.944 WARN  Total cycle time: 44 
15:43:14.944 WARN  Total player update time: 6 
15:43:14.944 WARN  Total lb+minimap processing time: 9 
15:43:14.944 WARN  Total entity physics calculation time: 3 
15:43:14.944 WARN  Total entity life+thought cycle time: 13 
15:43:14.944 WARN  Total entity selfie-taking time: 7 
15:43:14.944 WARN  Total time: 844 
15:43:15.964 WARN  ~~ LOOPS: 6. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 420.000%! ~~ 
15:43:15.964 WARN  Total activation time: 801 
15:43:15.964 WARN  Total collision time: 3 
15:43:15.964 WARN  Total cycle time: 36 
15:43:15.964 WARN  Total player update time: 5 
15:43:15.964 WARN  Total lb+minimap processing time: 11 
15:43:15.964 WARN  Total entity physics calculation time: 13 
15:43:15.964 WARN  Total entity life+thought cycle time: 6 
15:43:15.964 WARN  Total entity selfie-taking time: 7 
15:43:15.964 WARN  Total time: 882 
15:43:17.795 WARN  ~~ LOOPS: 8. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 580.875%! ~~ 
15:43:17.795 WARN  Total activation time: 12 
15:43:17.795 WARN  Total collision time: 4 
15:43:17.795 WARN  Total cycle time: 1533 
15:43:17.795 WARN  Total player update time: 4 
15:43:17.795 WARN  Total lb+minimap processing time: 9 
15:43:17.795 WARN  Total entity physics calculation time: 880 
15:43:17.796 WARN  Total entity life+thought cycle time: 18 
15:43:17.796 WARN  Total entity selfie-taking time: 621 
15:43:17.796 WARN  Total time: 3081 
15:43:18.809 WARN  ~~ LOOPS: 2. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 1396.500%! ~~ 
15:43:18.809 WARN  Total activation time: 2 
15:43:18.810 WARN  Total collision time: 2 
15:43:18.810 WARN  Total cycle time: 927 
15:43:18.810 WARN  Total player update time: 3 
15:43:18.810 WARN  Total lb+minimap processing time: 14 
15:43:18.810 WARN  Total entity physics calculation time: 3 
15:43:18.810 WARN  Total entity life+thought cycle time: 1 
15:43:18.810 WARN  Total entity selfie-taking time: 0 
15:43:18.810 WARN  Total time: 952 
15:43:23.885 WARN  ~~ LOOPS: 9. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 242.000%! ~~ 
15:43:23.885 WARN  Total activation time: 21 
15:43:23.885 WARN  Total collision time: 6 
15:43:23.885 WARN  Total cycle time: 699 
15:43:23.885 WARN  Total player update time: 6 
15:43:23.886 WARN  Total lb+minimap processing time: 16 
15:43:23.886 WARN  Total entity physics calculation time: 10 
15:43:23.886 WARN  Total entity life+thought cycle time: 20 
15:43:23.886 WARN  Total entity selfie-taking time: 14 
15:43:23.886 WARN  Total time: 792 
15:43:24.893 WARN  ~~ LOOPS: 8. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 266.250%! ~~ 
15:43:24.893 WARN  Total activation time: 13 
15:43:24.893 WARN  Total collision time: 3 
15:43:24.893 WARN  Total cycle time: 694 
15:43:24.893 WARN  Total player update time: 8 
15:43:24.894 WARN  Total lb+minimap processing time: 13 
15:43:24.894 WARN  Total entity physics calculation time: 6 
15:43:24.894 WARN  Total entity life+thought cycle time: 19 
15:43:24.894 WARN  Total entity selfie-taking time: 6 
15:43:24.894 WARN  Total time: 762 
15:43:25.916 WARN  ~~ LOOPS: 3. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 892.000%! ~~ 
15:43:25.916 WARN  Total activation time: 13 
15:43:25.916 WARN  Total collision time: 1 
15:43:25.917 WARN  Total cycle time: 878 
15:43:25.917 WARN  Total player update time: 2 
15:43:25.917 WARN  Total lb+minimap processing time: 24 
15:43:25.918 WARN  Total entity physics calculation time: 1 
15:43:25.918 WARN  Total entity life+thought cycle time: 9 
15:43:25.918 WARN  Total entity selfie-taking time: 855 
15:43:25.919 WARN  Total time: 1783 
15:43:26.925 WARN  ~~ LOOPS: 5. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 509.400%! ~~ 
15:43:26.925 WARN  Total activation time: 10 
15:43:26.926 WARN  Total collision time: 1 
15:43:26.926 WARN  Total cycle time: 838 
15:43:26.926 WARN  Total player update time: 5 
15:43:26.926 WARN  Total lb+minimap processing time: 11 
15:43:26.926 WARN  Total entity physics calculation time: 6 
15:43:26.926 WARN  Total entity life+thought cycle time: 8 
15:43:26.926 WARN  Total entity selfie-taking time: 815 
15:43:26.926 WARN  Total time: 1694 
15:43:27.936 WARN  ~~ LOOPS: 9. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 232.333%! ~~ 
15:43:27.936 WARN  Total activation time: 16 
15:43:27.936 WARN  Total collision time: 3 
15:43:27.936 WARN  Total cycle time: 678 
15:43:27.936 WARN  Total player update time: 7 
15:43:27.936 WARN  Total lb+minimap processing time: 11 
15:43:27.936 WARN  Total entity physics calculation time: 6 
15:43:27.936 WARN  Total entity life+thought cycle time: 12 
15:43:27.936 WARN  Total entity selfie-taking time: 5 
15:43:27.936 WARN  Total time: 738 
15:43:29.795 WARN  ~~ LOOPS: 14. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 300.429%! ~~ 
15:43:29.795 WARN  Total activation time: 23 
15:43:29.795 WARN  Total collision time: 11 
15:43:29.795 WARN  Total cycle time: 1368 
