01:36:59.599 WARN  Malformed command packet. Kicking. 1 warning. 
15:58:45.117 WARN  Total activation time: 114 
15:58:45.117 WARN  Total collision time: 258 
15:58:45.117 WARN  Total cycle time: 400 
15:58:45.117 WARN  Total player update time: 23 
15:58:45.117 WARN  Total lb+minimap processing time: 71 
15:58:45.117 WARN  Total entity physics calculation time: 41 
15:58:45.117 WARN  Total entity life+thought cycle time: 89 
15:58:45.118 WARN  Total entity selfie-taking time: 7 
15:58:45.118 WARN  Total time: 1003 
15:58:46.142 WARN  ~~ LOOPS: 10. ENTITY #: 386//138. VIEW #: 2. BACKLOGGED :: 163.200%! ~~ 
15:58:46.142 WARN  Total activation time: 41 
15:58:46.143 WARN  Total collision time: 267 
15:58:46.143 WARN  Total cycle time: 236 
15:58:46.143 WARN  Total player update time: 60 
15:58:46.143 WARN  Total lb+minimap processing time: 14 
15:58:46.143 WARN  Total entity physics calculation time: 20 
15:58:46.143 WARN  Total entity life+thought cycle time: 91 
15:58:46.143 WARN  Total entity selfie-taking time: 7 
15:58:46.143 WARN  Total time: 736 
15:58:49.164 WARN  ~~ LOOPS: 15. ENTITY #: 388//139. VIEW #: 2. BACKLOGGED :: 106.600%! ~~ 
15:58:49.164 WARN  Total activation time: 36 
15:58:49.164 WARN  Total collision time: 266 
15:58:49.164 WARN  Total cycle time: 231 
15:58:49.164 WARN  Total player update time: 76 
15:58:49.164 WARN  Total lb+minimap processing time: 5 
15:58:49.164 WARN  Total entity physics calculation time: 34 
15:58:49.164 WARN  Total entity life+thought cycle time: 77 
15:58:49.164 WARN  Total entity selfie-taking time: 22 
15:58:49.164 WARN  Total time: 747 
15:58:50.203 WARN  ~~ LOOPS: 14. ENTITY #: 389//138. VIEW #: 2. BACKLOGGED :: 100.286%! ~~ 
15:58:50.204 WARN  Total activation time: 32 
15:58:50.204 WARN  Total collision time: 240 
15:58:50.206 WARN  Total cycle time: 196 
15:58:50.206 WARN  Total player update time: 31 
15:58:50.206 WARN  Total lb+minimap processing time: 14 
15:58:50.206 WARN  Total entity physics calculation time: 23 
15:58:50.206 WARN  Total entity life+thought cycle time: 67 
15:58:50.206 WARN  Total entity selfie-taking time: 34 
15:58:50.206 WARN  Total time: 637 
15:58:52.251 WARN  ~~ LOOPS: 12. ENTITY #: 388//138. VIEW #: 2. BACKLOGGED :: 139.500%! ~~ 
15:58:52.251 WARN  Total activation time: 34 
15:58:52.251 WARN  Total collision time: 290 
15:58:52.251 WARN  Total cycle time: 234 
15:58:52.251 WARN  Total player update time: 52 
15:58:52.251 WARN  Total lb+minimap processing time: 10 
15:58:52.251 WARN  Total entity physics calculation time: 61 
15:58:52.252 WARN  Total entity life+thought cycle time: 51 
15:58:52.252 WARN  Total entity selfie-taking time: 31 
15:58:52.252 WARN  Total time: 763 
15:58:53.253 WARN  ~~ LOOPS: 14. ENTITY #: 388//135. VIEW #: 2. BACKLOGGED :: 107.786%! ~~ 
15:58:53.253 WARN  Total activation time: 26 
15:58:53.253 WARN  Total collision time: 250 
15:58:53.253 WARN  Total cycle time: 227 
15:58:53.253 WARN  Total player update time: 22 
15:58:53.253 WARN  Total lb+minimap processing time: 3 
15:58:53.254 WARN  Total entity physics calculation time: 50 
15:58:53.254 WARN  Total entity life+thought cycle time: 78 
15:58:53.254 WARN  Total entity selfie-taking time: 23 
15:58:53.254 WARN  Total time: 679 
15:58:55.284 WARN  ~~ LOOPS: 14. ENTITY #: 388//137. VIEW #: 2. BACKLOGGED :: 110.571%! ~~ 
15:58:55.284 WARN  Total activation time: 41 
15:58:55.284 WARN  Total collision time: 234 
15:58:55.284 WARN  Total cycle time: 240 
15:58:55.284 WARN  Total player update time: 41 
15:58:55.284 WARN  Total lb+minimap processing time: 14 
15:58:55.284 WARN  Total entity physics calculation time: 56 
15:58:55.284 WARN  Total entity life+thought cycle time: 106 
15:58:55.284 WARN  Total entity selfie-taking time: 14 
15:58:55.284 WARN  Total time: 746 
15:58:57.339 WARN  ~~ LOOPS: 14. ENTITY #: 388//138. VIEW #: 2. BACKLOGGED :: 106.929%! ~~ 
15:58:57.339 WARN  Total activation time: 36 
15:58:57.339 WARN  Total collision time: 239 
15:58:57.339 WARN  Total cycle time: 224 
15:58:57.339 WARN  Total player update time: 44 
15:58:57.339 WARN  Total lb+minimap processing time: 13 
15:58:57.339 WARN  Total entity physics calculation time: 36 
15:58:57.339 WARN  Total entity life+thought cycle time: 116 
15:58:57.339 WARN  Total entity selfie-taking time: 10 
15:58:57.339 WARN  Total time: 718 
15:58:58.365 WARN  ~~ LOOPS: 10. ENTITY #: 388//138. VIEW #: 2. BACKLOGGED :: 199.800%! ~~ 
15:58:58.365 WARN  Total activation time: 66 
15:58:58.365 WARN  Total collision time: 285 
15:58:58.365 WARN  Total cycle time: 314 
15:58:58.365 WARN  Total player update time: 88 
15:58:58.365 WARN  Total lb+minimap processing time: 8 
15:58:58.365 WARN  Total entity physics calculation time: 23 
15:58:58.365 WARN  Total entity life+thought cycle time: 123 
15:58:58.365 WARN  Total entity selfie-taking time: 43 
15:58:58.365 WARN  Total time: 950 
15:58:59.455 WARN  ~~ LOOPS: 13. ENTITY #: 388//140. VIEW #: 2. BACKLOGGED :: 138.462%! ~~ 
15:58:59.455 WARN  Total activation time: 33 
15:58:59.455 WARN  Total collision time: 311 
15:58:59.455 WARN  Total cycle time: 256 
15:58:59.455 WARN  Total player update time: 54 
15:58:59.455 WARN  Total lb+minimap processing time: 11 
15:58:59.455 WARN  Total entity physics calculation time: 6 
15:58:59.455 WARN  Total entity life+thought cycle time: 81 
15:58:59.456 WARN  Total entity selfie-taking time: 52 
15:58:59.456 WARN  Total time: 804 
15:59:00.576 WARN  ~~ LOOPS: 6. ENTITY #: 388//143. VIEW #: 2. BACKLOGGED :: 375.000%! ~~ 
15:59:00.576 WARN  Total activation time: 82 
15:59:00.576 WARN  Total collision time: 346 
15:59:00.576 WARN  Total cycle time: 322 
15:59:00.576 WARN  Total player update time: 133 
15:59:00.576 WARN  Total lb+minimap processing time: 64 
15:59:00.577 WARN  Total entity physics calculation time: 69 
15:59:00.577 WARN  Total entity life+thought cycle time: 113 
15:59:00.577 WARN  Total entity selfie-taking time: 29 
15:59:00.577 WARN  Total time: 1158 
15:59:01.595 WARN  ~~ LOOPS: 12. ENTITY #: 388//141. VIEW #: 2. BACKLOGGED :: 140.500%! ~~ 
15:59:01.596 WARN  Total activation time: 51 
15:59:01.596 WARN  Total collision time: 303 
15:59:01.596 WARN  Total cycle time: 207 
15:59:01.596 WARN  Total player update time: 49 
15:59:01.596 WARN  Total lb+minimap processing time: 8 
15:59:01.596 WARN  Total entity physics calculation time: 26 
15:59:01.596 WARN  Total entity life+thought cycle time: 99 
15:59:01.596 WARN  Total entity selfie-taking time: 23 
15:59:01.596 WARN  Total time: 766 
15:59:08.693 WARN  ~~ LOOPS: 13. ENTITY #: 385//137. VIEW #: 2. BACKLOGGED :: 105.000%! ~~ 
15:59:08.693 WARN  Total activation time: 48 
15:59:08.694 WARN  Total collision time: 214 
15:59:08.694 WARN  Total cycle time: 193 
15:59:08.694 WARN  Total player update time: 61 
15:59:08.694 WARN  Total lb+minimap processing time: 6 
15:59:08.694 WARN  Total entity physics calculation time: 42 
15:59:08.695 WARN  Total entity life+thought cycle time: 71 
15:59:08.695 WARN  Total entity selfie-taking time: 8 
15:59:08.695 WARN  Total time: 643 
15:59:10.748 WARN  ~~ LOOPS: 13. ENTITY #: 386//134. VIEW #: 2. BACKLOGGED :: 134.769%! ~~ 
15:59:10.748 WARN  Total activation time: 44 
15:59:10.748 WARN  Total collision time: 280 
15:59:10.748 WARN  Total cycle time: 260 
15:59:10.748 WARN  Total player update time: 13 
15:59:10.748 WARN  Total lb+minimap processing time: 15 
15:59:10.748 WARN  Total entity physics calculation time: 28 
15:59:10.748 WARN  Total entity life+thought cycle time: 101 
15:59:10.748 WARN  Total entity selfie-taking time: 37 
15:59:10.748 WARN  Total time: 778 
15:59:11.770 WARN  ~~ LOOPS: 13. ENTITY #: 388//137. VIEW #: 2. BACKLOGGED :: 125.077%! ~~ 
15:59:11.770 WARN  Total activation time: 52 
15:59:11.770 WARN  Total collision time: 228 
15:59:11.770 WARN  Total cycle time: 262 
15:59:11.770 WARN  Total player update time: 58 
15:59:11.770 WARN  Total lb+minimap processing time: 17 
15:59:11.770 WARN  Total entity physics calculation time: 21 
15:59:11.770 WARN  Total entity life+thought cycle time: 77 
15:59:11.770 WARN  Total entity selfie-taking time: 20 
15:59:11.770 WARN  Total time: 735 
15:59:12.797 WARN  ~~ LOOPS: 14. ENTITY #: 388//137. VIEW #: 2. BACKLOGGED :: 114.214%! ~~ 
15:59:12.797 WARN  Total activation time: 29 
15:59:12.797 WARN  Total collision time: 279 
15:59:12.797 WARN  Total cycle time: 225 
15:59:12.797 WARN  Total player update time: 41 
15:59:12.797 WARN  Total lb+minimap processing time: 21 
15:59:12.797 WARN  Total entity physics calculation time: 38 
15:59:12.797 WARN  Total entity life+thought cycle time: 75 
15:59:12.797 WARN  Total entity selfie-taking time: 11 
15:59:12.797 WARN  Total time: 719 
15:59:13.805 WARN  ~~ LOOPS: 12. ENTITY #: 388//136. VIEW #: 2. BACKLOGGED :: 134.500%! ~~ 
15:59:13.805 WARN  Total activation time: 21 
15:59:13.805 WARN  Total collision time: 301 
15:59:13.807 WARN  Total cycle time: 212 
15:59:13.807 WARN  Total player update time: 37 
15:59:13.807 WARN  Total lb+minimap processing time: 4 
15:59:13.807 WARN  Total entity physics calculation time: 43 
15:59:13.807 WARN  Total entity life+thought cycle time: 73 
15:59:13.807 WARN  Total entity selfie-taking time: 8 
15:59:13.807 WARN  Total time: 699 
15:59:15.119 WARN  ~~ LOOPS: 10. ENTITY #: 389//134. VIEW #: 2. BACKLOGGED :: 153.000%! ~~ 
15:59:15.119 WARN  Total activation time: 31 
15:59:15.119 WARN  Total collision time: 254 
15:59:15.119 WARN  Total cycle time: 225 
15:59:15.119 WARN  Total player update time: 98 
15:59:15.119 WARN  Total lb+minimap processing time: 113 
15:59:15.119 WARN  Total entity physics calculation time: 8 
15:59:15.119 WARN  Total entity life+thought cycle time: 144 
15:59:15.119 WARN  Total entity selfie-taking time: 31 
15:59:15.120 WARN  Total time: 904 
15:59:16.185 WARN  ~~ LOOPS: 6. ENTITY #: 389//137. VIEW #: 2. BACKLOGGED :: 318.000%! ~~ 
15:59:16.185 WARN  Total activation time: 50 
15:59:16.185 WARN  Total collision time: 265 
15:59:16.185 WARN  Total cycle time: 321 
15:59:16.185 WARN  Total player update time: 91 
15:59:16.185 WARN  Total lb+minimap processing time: 43 
15:59:16.185 WARN  Total entity physics calculation time: 10 
15:59:16.185 WARN  Total entity life+thought cycle time: 134 
15:59:16.185 WARN  Total entity selfie-taking time: 18 
15:59:16.185 WARN  Total time: 932 
15:59:17.255 WARN  ~~ LOOPS: 11. ENTITY #: 388//136. VIEW #: 2. BACKLOGGED :: 169.091%! ~~ 
15:59:17.255 WARN  Total activation time: 19 
15:59:17.255 WARN  Total collision time: 346 
15:59:17.255 WARN  Total cycle time: 255 
15:59:17.255 WARN  Total player update time: 41 
15:59:17.255 WARN  Total lb+minimap processing time: 14 
15:59:17.255 WARN  Total entity physics calculation time: 29 
15:59:17.255 WARN  Total entity life+thought cycle time: 62 
15:59:17.255 WARN  Total entity selfie-taking time: 39 
15:59:17.255 WARN  Total time: 805 
15:59:18.331 WARN  ~~ LOOPS: 12. ENTITY #: 389//137. VIEW #: 2. BACKLOGGED :: 163.500%! ~~ 
15:59:18.332 WARN  Total activation time: 47 
15:59:18.332 WARN  Total collision time: 321 
15:59:18.332 WARN  Total cycle time: 286 
15:59:18.332 WARN  Total player update time: 90 
15:59:18.332 WARN  Total lb+minimap processing time: 16 
15:59:18.332 WARN  Total entity physics calculation time: 22 
15:59:18.332 WARN  Total entity life+thought cycle time: 118 
15:59:18.332 WARN  Total entity selfie-taking time: 22 
15:59:18.332 WARN  Total time: 922 
15:59:19.357 WARN  ~~ LOOPS: 13. ENTITY #: 388//138. VIEW #: 2. BACKLOGGED :: 129.000%! ~~ 
15:59:19.357 WARN  Total activation time: 42 
15:59:19.365 WARN  Total collision time: 284 
15:59:19.365 WARN  Total cycle time: 232 
15:59:19.365 WARN  Total player update time: 86 
15:59:19.365 WARN  Total lb+minimap processing time: 12 
15:59:19.365 WARN  Total entity physics calculation time: 52 
15:59:19.365 WARN  Total entity life+thought cycle time: 95 
15:59:19.365 WARN  Total entity selfie-taking time: 12 
15:59:19.365 WARN  Total time: 815 
15:59:20.450 WARN  ~~ LOOPS: 14. ENTITY #: 389//138. VIEW #: 2. BACKLOGGED :: 130.286%! ~~ 
15:59:20.450 WARN  Total activation time: 41 
15:59:20.450 WARN  Total collision time: 328 
15:59:20.450 WARN  Total cycle time: 239 
15:59:20.450 WARN  Total player update time: 74 
15:59:20.451 WARN  Total lb+minimap processing time: 27 
15:59:20.451 WARN  Total entity physics calculation time: 38 
15:59:20.451 WARN  Total entity life+thought cycle time: 119 
15:59:20.451 WARN  Total entity selfie-taking time: 8 
15:59:20.451 WARN  Total time: 874 
15:59:21.500 WARN  ~~ LOOPS: 13. ENTITY #: 388//136. VIEW #: 2. BACKLOGGED :: 132.923%! ~~ 
15:59:21.500 WARN  Total activation time: 61 
15:59:21.500 WARN  Total collision time: 275 
15:59:21.500 WARN  Total cycle time: 240 
15:59:21.500 WARN  Total player update time: 46 
15:59:21.500 WARN  Total lb+minimap processing time: 5 
15:59:21.501 WARN  Total entity physics calculation time: 71 
15:59:21.501 WARN  Total entity life+thought cycle time: 103 
15:59:21.501 WARN  Total entity selfie-taking time: 16 
15:59:21.501 WARN  Total time: 817 
15:59:22.535 WARN  ~~ LOOPS: 13. ENTITY #: 389//139. VIEW #: 2. BACKLOGGED :: 102.231%! ~~ 
15:59:22.536 WARN  Total activation time: 28 
15:59:22.536 WARN  Total collision time: 228 
15:59:22.536 WARN  Total cycle time: 187 
15:59:22.536 WARN  Total player update time: 29 
15:59:22.536 WARN  Total lb+minimap processing time: 32 
15:59:22.536 WARN  Total entity physics calculation time: 32 
15:59:22.536 WARN  Total entity life+thought cycle time: 80 
15:59:22.536 WARN  Total entity selfie-taking time: 23 
15:59:22.536 WARN  Total time: 639 
15:59:23.555 WARN  ~~ LOOPS: 14. ENTITY #: 388//137. VIEW #: 2. BACKLOGGED :: 108.429%! ~~ 
15:59:23.555 WARN  Total activation time: 42 
15:59:23.555 WARN  Total collision time: 268 
15:59:23.555 WARN  Total cycle time: 193 
15:59:23.555 WARN  Total player update time: 51 
15:59:23.555 WARN  Total lb+minimap processing time: 18 
15:59:23.555 WARN  Total entity physics calculation time: 24 
15:59:23.555 WARN  Total entity life+thought cycle time: 97 
15:59:23.555 WARN  Total entity selfie-taking time: 10 
15:59:23.555 WARN  Total time: 703 
15:59:24.576 WARN  ~~ LOOPS: 13. ENTITY #: 388//139. VIEW #: 2. BACKLOGGED :: 129.923%! ~~ 
15:59:24.576 WARN  Total activation time: 52 
15:59:24.576 WARN  Total collision time: 266 
15:59:24.576 WARN  Total cycle time: 245 
15:59:24.576 WARN  Total player update time: 49 
15:59:24.576 WARN  Total lb+minimap processing time: 8 
15:59:24.576 WARN  Total entity physics calculation time: 35 
15:59:24.576 WARN  Total entity life+thought cycle time: 124 
15:59:24.576 WARN  Total entity selfie-taking time: 14 
15:59:24.576 WARN  Total time: 793 
15:59:25.601 WARN  ~~ LOOPS: 13. ENTITY #: 388//139. VIEW #: 2. BACKLOGGED :: 123.231%! ~~ 
15:59:25.602 WARN  Total activation time: 30 
15:59:25.602 WARN  Total collision time: 284 
15:59:25.602 WARN  Total cycle time: 220 
15:59:25.602 WARN  Total player update time: 50 
15:59:25.602 WARN  Total lb+minimap processing time: 9 
15:59:25.602 WARN  Total entity physics calculation time: 29 
15:59:25.602 WARN  Total entity life+thought cycle time: 87 
15:59:25.605 WARN  Total entity selfie-taking time: 43 
15:59:25.605 WARN  Total time: 752 
15:59:26.642 WARN  ~~ LOOPS: 14. ENTITY #: 388//143. VIEW #: 2. BACKLOGGED :: 119.143%! ~~ 
15:59:26.642 WARN  Total activation time: 36 
15:59:26.642 WARN  Total collision time: 255 
15:59:26.642 WARN  Total cycle time: 265 
15:59:26.642 WARN  Total player update time: 69 
15:59:26.642 WARN  Total lb+minimap processing time: 13 
15:59:26.642 WARN  Total entity physics calculation time: 23 
15:59:26.642 WARN  Total entity life+thought cycle time: 93 
15:59:26.642 WARN  Total entity selfie-taking time: 20 
15:59:26.642 WARN  Total time: 774 
15:59:27.682 WARN  ~~ LOOPS: 11. ENTITY #: 389//144. VIEW #: 2. BACKLOGGED :: 166.636%! ~~ 
15:59:27.682 WARN  Total activation time: 34 
15:59:27.682 WARN  Total collision time: 264 
15:59:27.682 WARN  Total cycle time: 313 
15:59:27.682 WARN  Total player update time: 49 
15:59:27.682 WARN  Total lb+minimap processing time: 27 
15:59:27.682 WARN  Total entity physics calculation time: 47 
15:59:27.682 WARN  Total entity life+thought cycle time: 154 
15:59:27.682 WARN  Total entity selfie-taking time: 13 
15:59:27.682 WARN  Total time: 901 
15:59:28.715 WARN  ~~ LOOPS: 10. ENTITY #: 388//143. VIEW #: 2. BACKLOGGED :: 193.800%! ~~ 
15:59:28.715 WARN  Total activation time: 19 
15:59:28.715 WARN  Total collision time: 363 
15:59:28.715 WARN  Total cycle time: 264 
15:59:28.715 WARN  Total player update time: 35 
15:59:28.715 WARN  Total lb+minimap processing time: 30 
15:59:28.716 WARN  Total entity physics calculation time: 41 
15:59:28.716 WARN  Total entity life+thought cycle time: 100 
15:59:28.716 WARN  Total entity selfie-taking time: 5 
15:59:28.716 WARN  Total time: 857 
15:59:29.759 WARN  ~~ LOOPS: 10. ENTITY #: 388//142. VIEW #: 2. BACKLOGGED :: 166.200%! ~~ 
15:59:29.759 WARN  Total activation time: 33 
15:59:29.759 WARN  Total collision time: 224 
15:59:29.759 WARN  Total cycle time: 297 
15:59:29.759 WARN  Total player update time: 84 
15:59:29.759 WARN  Total lb+minimap processing time: 15 
15:59:29.759 WARN  Total entity physics calculation time: 57 
15:59:29.760 WARN  Total entity life+thought cycle time: 162 
15:59:29.760 WARN  Total entity selfie-taking time: 25 
15:59:29.760 WARN  Total time: 897 
15:59:30.773 WARN  ~~ LOOPS: 10. ENTITY #: 383//139. VIEW #: 2. BACKLOGGED :: 195.000%! ~~ 
15:59:30.773 WARN  Total activation time: 28 
15:59:30.773 WARN  Total collision time: 314 
15:59:30.773 WARN  Total cycle time: 308 
15:59:30.773 WARN  Total player update time: 73 
15:59:30.773 WARN  Total lb+minimap processing time: 8 
15:59:30.773 WARN  Total entity physics calculation time: 32 
15:59:30.773 WARN  Total entity life+thought cycle time: 116 
15:59:30.773 WARN  Total entity selfie-taking time: 25 
15:59:30.773 WARN  Total time: 904 
15:59:31.838 WARN  ~~ LOOPS: 9. ENTITY #: 380//137. VIEW #: 2. BACKLOGGED :: 224.333%! ~~ 
15:59:31.838 WARN  Total activation time: 15 
15:59:31.838 WARN  Total collision time: 222 
15:59:31.838 WARN  Total cycle time: 436 
15:59:31.838 WARN  Total player update time: 56 
15:59:31.838 WARN  Total lb+minimap processing time: 14 
15:59:31.838 WARN  Total entity physics calculation time: 102 
15:59:31.838 WARN  Total entity life+thought cycle time: 213 
15:59:31.838 WARN  Total entity selfie-taking time: 10 
15:59:31.838 WARN  Total time: 1068 
15:59:32.864 WARN  ~~ LOOPS: 5. ENTITY #: 380//134. VIEW #: 2. BACKLOGGED :: 441.600%! ~~ 
15:59:32.916 WARN  Total activation time: 77 
15:59:32.916 WARN  Total collision time: 169 
15:59:32.916 WARN  Total cycle time: 490 
15:59:32.916 WARN  Total player update time: 78 
15:59:32.916 WARN  Total lb+minimap processing time: 13 
15:59:32.916 WARN  Total entity physics calculation time: 137 
15:59:32.916 WARN  Total entity life+thought cycle time: 220 
15:59:32.916 WARN  Total entity selfie-taking time: 30 
15:59:32.916 WARN  Total time: 1214 
15:59:33.946 WARN  ~~ LOOPS: 9. ENTITY #: 377//134. VIEW #: 2. BACKLOGGED :: 214.667%! ~~ 
15:59:33.946 WARN  Total activation time: 41 
15:59:33.946 WARN  Total collision time: 314 
15:59:33.946 WARN  Total cycle time: 289 
15:59:33.946 WARN  Total player update time: 26 
15:59:33.946 WARN  Total lb+minimap processing time: 21 
15:59:33.946 WARN  Total entity physics calculation time: 13 
15:59:33.946 WARN  Total entity life+thought cycle time: 68 
15:59:33.946 WARN  Total entity selfie-taking time: 26 
15:59:33.946 WARN  Total time: 798 
15:59:36.051 WARN  ~~ LOOPS: 13. ENTITY #: 375//128. VIEW #: 2. BACKLOGGED :: 132.000%! ~~ 
15:59:36.051 WARN  Total activation time: 45 
15:59:36.051 WARN  Total collision time: 273 
15:59:36.051 WARN  Total cycle time: 254 
15:59:36.051 WARN  Total player update time: 29 
15:59:36.051 WARN  Total lb+minimap processing time: 30 
15:59:36.051 WARN  Total entity physics calculation time: 39 
15:59:36.051 WARN  Total entity life+thought cycle time: 101 
15:59:36.051 WARN  Total entity selfie-taking time: 11 
15:59:36.051 WARN  Total time: 782 
15:59:37.101 WARN  ~~ LOOPS: 13. ENTITY #: 377//126. VIEW #: 2. BACKLOGGED :: 132.000%! ~~ 
15:59:37.101 WARN  Total activation time: 28 
15:59:37.101 WARN  Total collision time: 236 
15:59:37.101 WARN  Total cycle time: 308 
15:59:37.101 WARN  Total player update time: 45 
15:59:37.101 WARN  Total lb+minimap processing time: 28 
15:59:37.101 WARN  Total entity physics calculation time: 36 
15:59:37.102 WARN  Total entity life+thought cycle time: 106 
15:59:37.102 WARN  Total entity selfie-taking time: 27 
15:59:37.102 WARN  Total time: 814 
15:59:44.430 WARN  ~~ LOOPS: 11. ENTITY #: 388//135. VIEW #: 2. BACKLOGGED :: 178.091%! ~~ 
15:59:44.430 WARN  Total activation time: 32 
15:59:44.430 WARN  Total collision time: 340 
15:59:44.430 WARN  Total cycle time: 281 
15:59:44.430 WARN  Total player update time: 46 
15:59:44.430 WARN  Total lb+minimap processing time: 24 
15:59:44.431 WARN  Total entity physics calculation time: 7 
15:59:44.431 WARN  Total entity life+thought cycle time: 107 
15:59:44.431 WARN  Total entity selfie-taking time: 78 
15:59:44.431 WARN  Total time: 915 
15:59:45.485 WARN  ~~ LOOPS: 12. ENTITY #: 388//137. VIEW #: 2. BACKLOGGED :: 151.500%! ~~ 
15:59:45.485 WARN  Total activation time: 30 
15:59:45.485 WARN  Total collision time: 326 
15:59:45.485 WARN  Total cycle time: 250 
15:59:45.485 WARN  Total player update time: 59 
15:59:45.485 WARN  Total lb+minimap processing time: 8 
15:59:45.485 WARN  Total entity physics calculation time: 24 
15:59:45.485 WARN  Total entity life+thought cycle time: 64 
15:59:45.485 WARN  Total entity selfie-taking time: 21 
15:59:45.485 WARN  Total time: 782 
15:59:46.607 WARN  ~~ LOOPS: 11. ENTITY #: 388//136. VIEW #: 2. BACKLOGGED :: 197.455%! ~~ 
15:59:46.607 WARN  Total activation time: 44 
15:59:46.607 WARN  Total collision time: 356 
15:59:46.607 WARN  Total cycle time: 324 
15:59:46.607 WARN  Total player update time: 39 
15:59:46.607 WARN  Total lb+minimap processing time: 5 
15:59:46.607 WARN  Total entity physics calculation time: 43 
15:59:46.607 WARN  Total entity life+thought cycle time: 101 
15:59:46.607 WARN  Total entity selfie-taking time: 23 
15:59:46.607 WARN  Total time: 935 
15:59:47.612 WARN  ~~ LOOPS: 5. ENTITY #: 389//137. VIEW #: 2. BACKLOGGED :: 357.600%! ~~ 
15:59:47.612 WARN  Total activation time: 30 
15:59:47.612 WARN  Total collision time: 200 
15:59:47.612 WARN  Total cycle time: 366 
15:59:47.612 WARN  Total player update time: 149 
15:59:47.612 WARN  Total lb+minimap processing time: 5 
15:59:47.612 WARN  Total entity physics calculation time: 46 
15:59:47.612 WARN  Total entity life+thought cycle time: 83 
15:59:47.612 WARN  Total entity selfie-taking time: 53 
15:59:47.612 WARN  Total time: 932 
15:59:48.616 WARN  ~~ LOOPS: 10. ENTITY #: 388//137. VIEW #: 2. BACKLOGGED :: 172.200%! ~~ 
15:59:48.616 WARN  Total activation time: 34 
15:59:48.616 WARN  Total collision time: 344 
15:59:48.616 WARN  Total cycle time: 196 
15:59:48.616 WARN  Total player update time: 43 
15:59:48.616 WARN  Total lb+minimap processing time: 4 
15:59:48.616 WARN  Total entity physics calculation time: 43 
15:59:48.616 WARN  Total entity life+thought cycle time: 54 
15:59:48.616 WARN  Total entity selfie-taking time: 12 
15:59:48.616 WARN  Total time: 730 
15:59:49.672 WARN  ~~ LOOPS: 11. ENTITY #: 389//136. VIEW #: 2. BACKLOGGED :: 165.818%! ~~ 
15:59:49.672 WARN  Total activation time: 30 
15:59:49.672 WARN  Total collision time: 348 
15:59:49.673 WARN  Total cycle time: 230 
15:59:49.673 WARN  Total player update time: 39 
15:59:49.673 WARN  Total lb+minimap processing time: 10 
15:59:49.673 WARN  Total entity physics calculation time: 13 
15:59:49.673 WARN  Total entity life+thought cycle time: 78 
15:59:49.673 WARN  Total entity selfie-taking time: 12 
15:59:49.673 WARN  Total time: 760 
15:59:50.739 WARN  ~~ LOOPS: 14. ENTITY #: 388//140. VIEW #: 2. BACKLOGGED :: 120.000%! ~~ 
15:59:50.739 WARN  Total activation time: 32 
15:59:50.743 WARN  Total collision time: 329 
15:59:50.743 WARN  Total cycle time: 199 
15:59:50.744 WARN  Total player update time: 41 
15:59:50.744 WARN  Total lb+minimap processing time: 33 
15:59:50.744 WARN  Total entity physics calculation time: 23 
15:59:50.744 WARN  Total entity life+thought cycle time: 91 
15:59:50.744 WARN  Total entity selfie-taking time: 18 
15:59:50.744 WARN  Total time: 766 
15:59:51.789 WARN  ~~ LOOPS: 14. ENTITY #: 389//142. VIEW #: 2. BACKLOGGED :: 102.429%! ~~ 
15:59:51.789 WARN  Total activation time: 25 
15:59:51.789 WARN  Total collision time: 248 
15:59:51.789 WARN  Total cycle time: 205 
15:59:51.789 WARN  Total player update time: 39 
15:59:51.789 WARN  Total lb+minimap processing time: 6 
15:59:51.789 WARN  Total entity physics calculation time: 11 
15:59:51.789 WARN  Total entity life+thought cycle time: 94 
15:59:51.789 WARN  Total entity selfie-taking time: 15 
15:59:51.789 WARN  Total time: 643 
15:59:52.790 WARN  ~~ LOOPS: 14. ENTITY #: 388//143. VIEW #: 2. BACKLOGGED :: 109.929%! ~~ 
15:59:52.790 WARN  Total activation time: 31 
15:59:52.790 WARN  Total collision time: 251 
15:59:52.790 WARN  Total cycle time: 231 
15:59:52.790 WARN  Total player update time: 61 
15:59:52.790 WARN  Total lb+minimap processing time: 9 
15:59:52.790 WARN  Total entity physics calculation time: 46 
15:59:52.790 WARN  Total entity life+thought cycle time: 94 
15:59:52.790 WARN  Total entity selfie-taking time: 14 
15:59:52.790 WARN  Total time: 737 
15:59:53.808 WARN  ~~ LOOPS: 13. ENTITY #: 388//143. VIEW #: 2. BACKLOGGED :: 124.615%! ~~ 
15:59:53.808 WARN  Total activation time: 33 
15:59:53.808 WARN  Total collision time: 272 
15:59:53.808 WARN  Total cycle time: 235 
15:59:53.808 WARN  Total player update time: 90 
15:59:53.809 WARN  Total lb+minimap processing time: 4 
15:59:53.809 WARN  Total entity physics calculation time: 23 
15:59:53.809 WARN  Total entity life+thought cycle time: 46 
15:59:53.809 WARN  Total entity selfie-taking time: 27 
15:59:53.809 WARN  Total time: 730 
15:59:55.850 WARN  ~~ LOOPS: 12. ENTITY #: 385//144. VIEW #: 2. BACKLOGGED :: 128.000%! ~~ 
15:59:55.850 WARN  Total activation time: 33 
15:59:55.850 WARN  Total collision time: 248 
15:59:55.851 WARN  Total cycle time: 231 
15:59:55.851 WARN  Total player update time: 27 
